,year,series_type,series_name,series_href
543,2024,International,"India tour of Australia, 2024-25",https://www.cricbuzz.com/cricket-series/7745/india-tour-of-australia-2024-25/matches
544,2024,International,ICC Mens T20 World Cup Asia Qualifier B 2024,https://www.cricbuzz.com/cricket-series/9129/icc-mens-t20-world-cup-asia-qualifier-b-2024/matches
545,2024,International,"Bangladesh tour of West Indies, 2024",https://www.cricbuzz.com/cricket-series/8116/bangladesh-tour-of-west-indies-2024/matches
546,2024,International,"Netherlands tour of Oman, 2024",https://www.cricbuzz.com/cricket-series/9125/netherlands-tour-of-oman-2024/matches
547,2024,International,"Myanmar tour of Indonesia, 2024",https://www.cricbuzz.com/cricket-series/9146/myanmar-tour-of-indonesia-2024/matches
548,2024,International,"New Zealand tour of Sri Lanka, 2024",https://www.cricbuzz.com/cricket-series/9083/new-zealand-tour-of-sri-lanka-2024/matches
549,2024,International,"India tour of South Africa, 2024",https://www.cricbuzz.com/cricket-series/8404/india-tour-of-south-africa-2024/matches
550,2024,International,"Afghanistan v Bangladesh in UAE, 2024",https://www.cricbuzz.com/cricket-series/9091/afghanistan-v-bangladesh-in-uae-2024/matches
551,2024,International,"Pakistan tour of Australia, 2024",https://www.cricbuzz.com/cricket-series/7781/pakistan-tour-of-australia-2024/matches
552,2024,International,"England tour of West Indies, 2024",https://www.cricbuzz.com/cricket-series/8107/england-tour-of-west-indies-2024/matches
553,2024,International,Bahrain in Uganda 2024,https://www.cricbuzz.com/cricket-series/9157/bahrain-in-uganda-2024/matches
554,2024,International,"South Africa tour of Bangladesh, 2024",https://www.cricbuzz.com/cricket-series/9033/south-africa-tour-of-bangladesh-2024/matches
555,2024,International,"ICC Mens T20 World Cup Sub Regional Africa Qualifier Group B, 2024",https://www.cricbuzz.com/cricket-series/9041/icc-mens-t20-world-cup-sub-regional-africa-qualifier-group-b-2024/matches
556,2024,International,"Quadrangular T20I Series in Bhutan, 2024",https://www.cricbuzz.com/cricket-series/9025/quadrangular-t20i-series-in-bhutan-2024/matches
557,2024,International,"Seychelles tour of Kenya, Only T20I",https://www.cricbuzz.com/cricket-series/9115/seychelles-tour-of-kenya-only-t20i/matches
558,2024,International,Nepal tour of United States of America 2024,https://www.cricbuzz.com/cricket-series/9043/nepal-tour-of-united-states-of-america-2024/matches
559,2024,International,"New Zealand tour of India, 2024",https://www.cricbuzz.com/cricket-series/8395/new-zealand-tour-of-india-2024/matches
560,2024,International,"West Indies tour of Sri Lanka, 2024",https://www.cricbuzz.com/cricket-series/9009/west-indies-tour-of-sri-lanka-2024/matches
561,2024,International,Rwanda tour of Malawi 2024,https://www.cricbuzz.com/cricket-series/9057/rwanda-tour-of-malawi-2024/matches
562,2024,International,"England tour of Pakistan, 2024",https://www.cricbuzz.com/cricket-series/8497/england-tour-of-pakistan-2024/matches
563,2024,International,"Serbia tour of Gibraltar, 2024",https://www.cricbuzz.com/cricket-series/9017/serbia-tour-of-gibraltar-2024/matches
564,2024,International,Namibia T20I Tri-Series 2024,https://www.cricbuzz.com/cricket-series/8947/namibia-t20i-tri-series-2024/matches
565,2024,International,"ICC Mens T20 World Cup Sub Regional East Asia-Pacific Qualifier B, 2024",https://www.cricbuzz.com/cricket-series/8598/icc-mens-t20-world-cup-sub-regional-east-asia-pacific-qualifier-b-2024/matches
566,2024,International,Canada T20I Tri-Series 2024,https://www.cricbuzz.com/cricket-series/8955/canada-t20i-tri-series-2024/matches
567,2024,International,"Ireland v South Africa in UAE, 2024",https://www.cricbuzz.com/cricket-series/7981/ireland-v-south-africa-in-uae-2024/matches
568,2024,International,"T20I Tri-Series in South Korea, 2024",https://www.cricbuzz.com/cricket-series/8969/t20i-tri-series-in-south-korea-2024/matches
569,2024,International,ICC Mens T20 World Cup Africa Sub Regional Qualifier A 2024,https://www.cricbuzz.com/cricket-series/8835/icc-mens-t20-world-cup-africa-sub-regional-qualifier-a-2024/matches
570,2024,International,"Bangladesh tour of India, 2024",https://www.cricbuzz.com/cricket-series/8393/bangladesh-tour-of-india-2024/matches
571,2024,International,"New Zealand tour of Sri Lanka, 2024",https://www.cricbuzz.com/cricket-series/8818/new-zealand-tour-of-sri-lanka-2024/matches
572,2024,International,"Afghanistan v South Africa in UAE, 2024",https://www.cricbuzz.com/cricket-series/8661/afghanistan-v-south-africa-in-uae-2024/matches
573,2024,International,"Australia tour of England, 2024",https://www.cricbuzz.com/cricket-series/6794/australia-tour-of-england-2024/matches
574,2024,International,"Afghanistan v New Zealand in India, 2024",https://www.cricbuzz.com/cricket-series/8625/afghanistan-v-new-zealand-in-india-2024/matches
575,2024,International,"Australia tour of Scotland, 2024",https://www.cricbuzz.com/cricket-series/8552/australia-tour-of-scotland-2024/matches
576,2024,International,ICC Mens T20 World Cup Asia Qualifier A 2024,https://www.cricbuzz.com/cricket-series/8764/icc-mens-t20-world-cup-asia-qualifier-a-2024/matches
577,2024,International,"Netherlands T20I Tri-Series, 2024",https://www.cricbuzz.com/cricket-series/8632/netherlands-t20i-tri-series-2024/matches
578,2024,International,"ICC Mens T20 World Cup Sub Regional Europe Qualifier C, 2024",https://www.cricbuzz.com/cricket-series/8596/icc-mens-t20-world-cup-sub-regional-europe-qualifier-c-2024/matches
579,2024,International,"Bangladesh tour of Pakistan, 2024",https://www.cricbuzz.com/cricket-series/8495/bangladesh-tour-of-pakistan-2024/matches
580,2024,International,"Malaysia T20I Tri Nations Cup, 2024",https://www.cricbuzz.com/cricket-series/8686/malaysia-t20i-tri-nations-cup-2024/matches
581,2024,International,"ICC Mens T20 World Cup Sub Regional East Asia-Pacific Qualifier A, 2024",https://www.cricbuzz.com/cricket-series/8587/icc-mens-t20-world-cup-sub-regional-east-asia-pacific-qualifier-a-2024/matches
582,2024,International,"Sri Lanka tour of England, 2024",https://www.cricbuzz.com/cricket-series/6787/sri-lanka-tour-of-england-2024/matches
583,2024,International,"Spain tour of Croatia, 2024",https://www.cricbuzz.com/cricket-series/8578/spain-tour-of-croatia-2024/matches
584,2024,International,"South Africa tour of West Indies, 2024",https://www.cricbuzz.com/cricket-series/8238/south-africa-tour-of-west-indies-2024/matches
585,2024,International,"India tour of Sri Lanka, 2024",https://www.cricbuzz.com/cricket-series/8528/india-tour-of-sri-lanka-2024/matches
586,2024,International,"Zimbabwe tour of Ireland, 2024",https://www.cricbuzz.com/cricket-series/7979/zimbabwe-tour-of-ireland-2024/matches
587,2024,International,Nigeria tour of Kenya 2024,https://www.cricbuzz.com/cricket-series/8476/nigeria-tour-of-kenya-2024/matches
588,2024,International,"ICC Mens T20 World Cup Sub Regional Europe Qualifier B, 2024",https://www.cricbuzz.com/cricket-series/8337/icc-mens-t20-world-cup-sub-regional-europe-qualifier-b-2024/matches
589,2024,International,"India tour of Zimbabwe, 2024",https://www.cricbuzz.com/cricket-series/7546/india-tour-of-zimbabwe-2024/matches
590,2024,International,"West Indies tour of England, 2024",https://www.cricbuzz.com/cricket-series/6780/west-indies-tour-of-england-2024/matches
591,2024,International,"Serbia tour of Slovenia, 2024",https://www.cricbuzz.com/cricket-series/8422/serbia-tour-of-slovenia-2024/matches
592,2024,International,Kenya Quadrangular Cup 2024,https://www.cricbuzz.com/cricket-series/8382/kenya-quadrangular-cup-2024/matches
593,2024,International,"Jersey tour of Guernsey, 2024",https://www.cricbuzz.com/cricket-series/8413/jersey-tour-of-guernsey-2024/matches
594,2024,International,Estonia tour of Cyprus 2024,https://www.cricbuzz.com/cricket-series/8310/estonia-tour-of-cyprus-2024/matches
595,2024,International,"Jersey tour of Denmark, 2024",https://www.cricbuzz.com/cricket-series/8260/jersey-tour-of-denmark-2024/matches
596,2024,International,Nordic T20I Cup 2024,https://www.cricbuzz.com/cricket-series/8332/nordic-t20i-cup-2024/matches
597,2024,International,"ICC Mens T20 World Cup Sub Regional Europe Qualifier A, 2024",https://www.cricbuzz.com/cricket-series/8256/icc-mens-t20-world-cup-sub-regional-europe-qualifier-a-2024/matches
598,2024,International,"Guernsey tour of Belgium, 2024",https://www.cricbuzz.com/cricket-series/8294/guernsey-tour-of-belgium-2024/matches
599,2024,International,ICC Mens T20 World Cup 2024,https://www.cricbuzz.com/cricket-series/7476/icc-mens-t20-world-cup-2024/matches
600,2024,International,"Belgium tour of Austria, 2024",https://www.cricbuzz.com/cricket-series/8247/belgium-tour-of-austria-2024/matches
601,2024,International,Continental Cup 2024,https://www.cricbuzz.com/cricket-series/8166/continental-cup-2024/matches
602,2024,International,"South Africa tour of West Indies, 2024",https://www.cricbuzz.com/cricket-series/8103/south-africa-tour-of-west-indies-2024/matches
603,2024,International,"Pakistan tour of England, 2024",https://www.cricbuzz.com/cricket-series/6773/pakistan-tour-of-england-2024/matches
604,2024,International,"Bangladesh tour of USA, 2024",https://www.cricbuzz.com/cricket-series/7700/bangladesh-tour-of-usa-2024/matches
605,2024,International,"Netherlands T20I Tri-Series, 2024",https://www.cricbuzz.com/cricket-series/7819/netherlands-t20i-tri-series-2024/matches
606,2024,International,"Pakistan tour of Ireland, 2024",https://www.cricbuzz.com/cricket-series/7808/pakistan-tour-of-ireland-2024/matches
607,2024,International,Mdina Cup 2024,https://www.cricbuzz.com/cricket-series/8080/mdina-cup-2024/matches
608,2024,International,"Mongolia tour of Japan, 2024",https://www.cricbuzz.com/cricket-series/7896/mongolia-tour-of-japan-2024/matches
609,2024,International,"Zimbabwe tour of Bangladesh, 2024",https://www.cricbuzz.com/cricket-series/7706/zimbabwe-tour-of-bangladesh-2024/matches
610,2024,International,Thailand tour of Indonesia 2024,https://www.cricbuzz.com/cricket-series/8042/thailand-tour-of-indonesia-2024/matches
611,2024,International,"New Zealand tour of Pakistan, 2024",https://www.cricbuzz.com/cricket-series/7679/new-zealand-tour-of-pakistan-2024/matches
612,2024,International,"Jersey tour of Spain, 2024",https://www.cricbuzz.com/cricket-series/7817/jersey-tour-of-spain-2024/matches
613,2024,International,"ACC Mens T20I Premier Cup, 2024",https://www.cricbuzz.com/cricket-series/7667/acc-mens-t20i-premier-cup-2024/matches
614,2024,International,Central American Cricket Championships 2024,https://www.cricbuzz.com/cricket-series/7900/central-american-cricket-championships-2024/matches
615,2024,International,"Canada tour of USA, 2024",https://www.cricbuzz.com/cricket-series/7693/canada-tour-of-usa-2024/matches
616,2024,International,"Namibia tour of Oman, 2024",https://www.cricbuzz.com/cricket-series/7727/namibia-tour-of-oman-2024/matches
617,2024,International,"Lesotho tour of Eswatini, 2024",https://www.cricbuzz.com/cricket-series/7790/lesotho-tour-of-eswatini-2024/matches
618,2024,International,"Mens African Games, 2024",https://www.cricbuzz.com/cricket-series/7672/mens-african-games-2024/matches
619,2024,International,"Papua New Guinea tour of Malaysia, 2024",https://www.cricbuzz.com/cricket-series/7686/papua-new-guinea-tour-of-malaysia-2024/matches
620,2024,International,Scotland tour of United Arab Emirates 2024,https://www.cricbuzz.com/cricket-series/7590/scotland-tour-of-united-arab-emirates-2024/matches
621,2024,International,"Hong Kong T20I Tri-Series, 2024",https://www.cricbuzz.com/cricket-series/7644/hong-kong-t20i-tri-series-2024/matches
622,2024,International,"Hong Kong Friendship Cup, 2024",https://www.cricbuzz.com/cricket-series/7637/hong-kong-friendship-cup-2024/matches
623,2024,International,"Malaysia Open T20I Championship, 2024",https://www.cricbuzz.com/cricket-series/7586/malaysia-open-t20i-championship-2024/matches
624,2024,International,"Sri Lanka tour of Bangladesh, 2024",https://www.cricbuzz.com/cricket-series/7534/sri-lanka-tour-of-bangladesh-2024/matches
625,2024,International,Papua New Guinea tour of Oman 2024,https://www.cricbuzz.com/cricket-series/7623/papua-new-guinea-tour-of-oman-2024/matches
626,2024,International,"Afghanistan v Ireland in UAE, 2024",https://www.cricbuzz.com/cricket-series/7485/afghanistan-v-ireland-in-uae-2024/matches
627,2024,International,Hong Kong tour of Qatar 2024,https://www.cricbuzz.com/cricket-series/7618/hong-kong-tour-of-qatar-2024/matches
628,2024,International,Nepal T20I Tri-Series 2024,https://www.cricbuzz.com/cricket-series/7583/nepal-t20i-tri-series-2024/matches
629,2024,International,"Australia tour of New Zealand, 2024",https://www.cricbuzz.com/cricket-series/6899/australia-tour-of-new-zealand-2024/matches
630,2024,International,ICC Cricket World Cup League Two 2023-27,https://www.cricbuzz.com/cricket-series/7572/icc-cricket-world-cup-league-two-2023-27/matches
631,2024,International,East Asia Cup 2024,https://www.cricbuzz.com/cricket-series/7558/east-asia-cup-2024/matches
632,2024,International,Quadrangular Twenty20 Series in Thailand 2024,https://www.cricbuzz.com/cricket-series/7579/quadrangular-twenty20-series-in-thailand-2024/matches
633,2024,International,"Canada tour of Nepal, 2024",https://www.cricbuzz.com/cricket-series/7553/canada-tour-of-nepal-2024/matches
634,2024,International,"Afghanistan tour of Sri Lanka, 2024",https://www.cricbuzz.com/cricket-series/7481/afghanistan-tour-of-sri-lanka-2024/matches
635,2024,International,"South Africa tour of New Zealand, 2024",https://www.cricbuzz.com/cricket-series/6892/south-africa-tour-of-new-zealand-2024/matches
636,2024,International,ACC Mens T20I Challenger Cup 2024,https://www.cricbuzz.com/cricket-series/7511/acc-mens-t20i-challenger-cup-2024/matches
637,2024,International,"England tour of India, 2024",https://www.cricbuzz.com/cricket-series/6927/england-tour-of-india-2024/matches
638,2024,International,"Pakistan tour of New Zealand, 2024",https://www.cricbuzz.com/cricket-series/6885/pakistan-tour-of-new-zealand-2024/matches
639,2024,International,"Afghanistan tour of India, 2024",https://www.cricbuzz.com/cricket-series/6920/afghanistan-tour-of-india-2024/matches
640,2024,International,"West Indies tour of Australia, 2024",https://www.cricbuzz.com/cricket-series/6297/west-indies-tour-of-australia-2024/matches
641,2024,International,Zimbabwe tour of Sri Lanka 2024,https://www.cricbuzz.com/cricket-series/7411/zimbabwe-tour-of-sri-lanka-2024/matches
642,2024,T20 League,"Bangladesh Premier League, 2024-25",https://www.cricbuzz.com/cricket-series/9201/bangladesh-premier-league-2024-25/matches
643,2024,T20 League,Super Smash 2024-25,https://www.cricbuzz.com/cricket-series/8979/super-smash-2024-25/matches
644,2024,T20 League,Big Bash League 2024-25,https://www.cricbuzz.com/cricket-series/8535/big-bash-league-2024-25/matches
645,2024,T20 League,"Lanka T10 Super League, 2024",https://www.cricbuzz.com/cricket-series/9225/lanka-t10-super-league-2024/matches
646,2024,T20 League,"Global Super League, 2024",https://www.cricbuzz.com/cricket-series/9196/global-super-league-2024/matches
647,2024,T20 League,Abu Dhabi T10 League 2024,https://www.cricbuzz.com/cricket-series/9188/abu-dhabi-t10-league-2024/matches
648,2024,T20 League,CSA T20 Challenge 2024,https://www.cricbuzz.com/cricket-series/8643/csa-t20-challenge-2024/matches
649,2024,T20 League,CSA T20 Knock Out Competition 2024,https://www.cricbuzz.com/cricket-series/8746/csa-t20-knock-out-competition-2024/matches
650,2024,T20 League,Zim Afro T10 2024,https://www.cricbuzz.com/cricket-series/8897/zim-afro-t10-2024/matches
651,2024,T20 League,Legends League Cricket 2024,https://www.cricbuzz.com/cricket-series/8913/legends-league-cricket-2024/matches
652,2024,T20 League,Caribbean Premier League 2024,https://www.cricbuzz.com/cricket-series/7855/caribbean-premier-league-2024/matches
653,2024,T20 League,Maharaja Trophy KSCA T20 2024,https://www.cricbuzz.com/cricket-series/8652/maharaja-trophy-ksca-t20-2024/matches
654,2024,T20 League,Global T20 Canada 2024,https://www.cricbuzz.com/cricket-series/8518/global-t20-canada-2024/matches
